Data Caixa,CodO,Credito,CodD,Debito,Extrato, Valor 
22-Mar-17,30901,Outras Receitas,10103,Conta Corrente Itau,TBI 074177246-1 tokpag,24
22-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR22 66C,22.47
22-Mar-17,20203,Cartao Itau VISA,40404,Outros de Saude,VENTICINQUE ODONTOLOGI,10
23-Mar-17,20203,Cartao Itau VISA,40205,Almocos e Jantares,CHA COMIGO,66.1
23-Mar-17,20203,Cartao Itau VISA,40404,Outros de Saude,DROGARIA ARAUJO,20.84
23-Mar-17,20202,Cartao Itau Master,40702,Hospedagem,ESUITES SI ON 01/03,208
23-Mar-17,20203,Cartao Itau VISA,40205,Almocos e Jantares,SUSHI NAKA,49.7
23-Mar-17,30200,Presentes da Familia,10103,Conta Corrente Itau,TED 0012038ROSMEIRE DE,400
23-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR23 YQ2,15.17
23-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,UBER*UBER BR MAR23 LLT,15.07
24-Mar-17,20203,Cartao Itau VISA,40705,Outras Despesas,MART PLUS LOJA 26,20.82
25-Mar-17,20203,Cartao Itau VISA,40702,Hospedagem,ESUITES SI ON,49
25-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR25 E2T,15.24
25-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR25 QHC,14.78
25-Mar-17,20202,Cartao Itau Master,40701,Translado,Cometa BH 3/6,36.7
26-Mar-17,20203,Cartao Itau VISA,40308,Taxi & Uber,BRUNO ANDREY DE SOUZA,30
26-Mar-17,20203,Cartao Itau VISA,40503,Conveniencia,CASA DO PAO DE QUEIJO,8.99
26-Mar-17,20203,Cartao Itau VISA,40503,Conveniencia,GRAAL OLIVEIRA,7.5
26-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR26 QX7,21.07
27-Mar-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,ALVARENGAS LANCHONETE,26
27-Mar-17,20202,Cartao Itau Master,40702,Taxas Bancarias,ANUIDADE DIFERENCI07/08,31.5
27-Mar-17,20203,Cartao Itau VISA,40308,Taxi & Uber,PAGSEGUROUOL*taxiperei,27.3
27-Mar-17,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1000.00
28-Mar-17,20202,Cartao Itau Master,40204,Lanches e Refeicoes,HAO HAO,14.5
28-Mar-17,10103,Conta Corrente Itau,40402,Despesas Medicas,INT PAG TIT BANCO 237,705.91
28-Mar-17,10103,Conta Corrente Itau,20208,Divida com Amigos,INT TED 589252 LORE,1500.00
28-Mar-17,10103,Conta Corrente Itau,40705,Outras Despesas,INT TED 668732 ASSUNTA,182.04
28-Mar-17,20202,Cartao Itau Master,40503,Conveniencia,POPYP TABACARIA,89
28-Mar-17,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.08
28-Mar-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,ROSH RSTAURANTE CAFETE,35.8
28-Mar-17,10103,Conta Corrente Itau,40705,Outras Despesas,TBI 026533966-3CERTIDAO,185.65
29-Mar-17,20202,Cartao Itau Master,40705,Outras Despesas,AC ITAIM BIBI,20.7
29-Mar-17,20202,Cartao Itau Master,40404,Outros de Saude,C MED KADAMPA BRASIL,60
29-Mar-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,30
29-Mar-17,20202,Cartao Itau Master,40206,Cafes,CAFE NOVA ITAIM,9
29-Mar-17,20202,Cartao Itau Master,40705,Outras Despesas,GRUPO JOY,85.58
29-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR29 SUG,13.91
30-Mar-17,20203,Cartao Itau VISA,40702,Taxas Bancarias,ANUIDADE DIFERENCI02/08,60
30-Mar-17,20202,Cartao Itau Master,40206,Cafes,CAFE NOVA ITAIM,9
30-Mar-17,10103,Conta Corrente Itau,40705,Outras Despesas,DOC INT 264575 CERTIDAO,88.6
30-Mar-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,FGW ESFIHAS LTDA ME,37.18
30-Mar-17,10103,Conta Corrente Itau,40705,Outras Despesas,TBI 021176241-4CERTIDAO,376
30-Mar-17,20202,Cartao Itau Master,40308,Taxi & Uber,Uber UBER BR MAR30 R6Z,17.42
31-Mar-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,29.36
31-Mar-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,6.22
31-Mar-17,20202,Cartao Itau Master,40705,Outras Despesas,Evernote Brasil,48
31-Mar-17,20202,Cartao Itau Master,40404,Outros de Saude,ULTRAFARMA SAUDE,31.04
31-Mar-17,20202,Cartao Itau Master,40708,Nao Classificado,URUCUM,14
1-Apr-17,20202,Cartao Itau Master,40301,Combustivel & Oleo,A P HUNGRIA,236
1-Apr-17,20202,Cartao Itau Master,40201,Supermercado,MINUTO PA LJ 0129 PAMP,65.4
1-Apr-17,20104,Outras Contas a Pagar,40104,Gas,,19.76
1-Apr-17,30200,Presentes da Familia,10402,Previdencia Privada,,430
1-Apr-17,10103,Conta Corrente Itau,40701,Juros,Nubank,210.88
2-Apr-17,20202,Cartao Itau Master,40503,Conveniencia,BANCA EUROPA,22.4
2-Apr-17,20202,Cartao Itau Master,40503,Conveniencia,CAIXOTE BAR,7.9
2-Apr-17,20202,Cartao Itau Master,40205,Almocos e Jantares,FREVO,59.4
2-Apr-17,20202,Cartao Itau Master,40503,Conveniencia,POSTO PQ VILLA LOBOS,6
2-Apr-17,20202,Cartao Itau Master,40206,Cafes,SANTO GRAO,21.12
3-Apr-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,FRESTO,41.8
3-Apr-17,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-ALVARENGAS -03/04,3.5
4-Apr-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,27.9
4-Apr-17,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-BANCA DE JO-04/04,9
4-Apr-17,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 03/17,48
4-Apr-17,10103,Conta Corrente Itau,40503,Conveniencia,TAR TED INTERNET,9.55
5-Apr-17,10103,Conta Corrente Itau,40307,Pedagio,DEB AUTOR SEM PARAR,92.21
5-Apr-17,20202,Cartao Itau Master,40601,Roupas,DECATHLON,20
5-Apr-17,20202,Cartao Itau Master,40206,Cafes,JHON COFFEE CAFETERIA,7
5-Apr-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,29
6-Apr-17,10103,Conta Corrente Itau,20202,Cartao Itau Master,ITAUCARD MC 6304-2309,1610.35
6-Apr-17,20202,Cartao Itau Master,40202,Alimentacao Trabalho,CHURRASCARIA ALDEIA,23
6-Apr-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -06/04,20
6-Apr-17,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-PROFISSIONA-06/04,15
6-Apr-17,30102,Beneficios,10103,Conta Corrente Itau,SISPAG INSEED INV LTDA,1434.70
7-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,ALVARENGAS LANCHONETE,28.75
7-Apr-17,20203,Cartao Itau VISA,40503,Conveniencia,BANCA DE JORNAIS E REV,31
7-Apr-17,20203,Cartao Itau VISA,40206,Cafes,CAFE NOVA ITAIM,5
7-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,EBANX SPOTIFY,26.9
7-Apr-17,20203,Cartao Itau VISA,40201,Supermercado,MINUTO PAO DE ACUCAR L,117
7-Apr-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -07/04,20
7-Apr-17,10103,Conta Corrente Itau,40705,Outras de Viagens,TBI 376502426-4 C/C,355.84
7-Apr-17,30105,Bonus,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
8-Apr-17,20202,Cartao Itau Master,40203,Delivery,*IFOOD,140
8-Apr-17,20203,Cartao Itau VISA,40503,Conveniencia,BANCA SILVIO ROMERO,19.95
9-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,4.84
9-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,17
9-Apr-17,20203,Cartao Itau VISA,40503,Conveniencia,AUTO POSTO MINGO LTDA,4.9
9-Apr-17,20202,Cartao Itau Master,10501,Eletronicos,CASAS BAHIACOM 01/02,379.06
9-Apr-17,20203,Cartao Itau VISA,40502,Bares & Bebidas,NEGRONI,5.5
9-Apr-17,20202,Cartao Itau Master,40404,Outros de Saude,NETSHOES 01/02,235.6
9-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,ST ETIENNE,37.65
10-Apr-17,10103,Conta Corrente Itau,20203,Cartao Itau Visa,ITAUCARD VISA 1602-3056,2148.84
10-Apr-17,20203,Cartao Itau VISA,40604,Presentes,ABEL LAZARO QUINA,13.4
10-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,FGW ESFIHAS LTDA ME,44.6
10-Apr-17,10103,Conta Corrente Itau,10101,Carteira,SAQUE 24H 19163146,100
10-Apr-17,20202,Cartao Itau Master,40201,Supermercado,SHOPPING CIDADE SAO PA,118.6
10-Apr-17,20203,Cartao Itau VISA,40604,Presentes,SO ISOPOR,27.88
10-Apr-17,10103,Conta Corrente Itau,10406,Conta Poupanca,TBI 168531976-4/500,200
10-Apr-17,10103,Conta Corrente Itau,10406,Conta Poupanca,TBI 168531976-4/500,200
10-Apr-17,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
10-Apr-17,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
10-Apr-17,20203,Cartao Itau VISA,40604,Presentes,TINTAS PAMPLONA,21
10-Apr-17,20203,Cartao Itau VISA,40604,Presentes,TURMA DA FESTA,7.96
10-Apr-17,20104,Outras Contas a Pagar,40104,Telefone,,267.39
11-Apr-17,20203,Cartao Itau VISA,40604,Presentes,AC SANTA CECILIA,63.3
11-Apr-17,20202,Cartao Itau Master,40301,Combustivel & Oleo,CENTRO AUT XODO,100
11-Apr-17,10103,Conta Corrente Itau,40102,Condominio e Agua,INT PAG TIT 109000001630,1422.00
11-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,LUAR DA FRANCA,26
11-Apr-17,20203,Cartao Itau VISA,40604,Presentes,PAPELARIA PAMPLONA,33.85
11-Apr-17,30105,Bonus,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2000.00
11-Apr-17,10103,Conta Corrente Itau,40107,Vaga de Garagem,TBI 938510302-4 C/C,400
12-Apr-17,20203,Cartao Itau VISA,40306,Estacionamento,4 FIT ITAIM,5
12-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,ALVARENGAS LANCHONETE,9.5
12-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,27.9
12-Apr-17,20203,Cartao Itau VISA,40206,Cafes,CAFE NOVA ITAIM,9
12-Apr-17,10103,Conta Corrente Itau,40105,Manutencao da Casa,DOC INT 249185 LIPE EMP,698
12-Apr-17,20203,Cartao Itau VISA,40404,Outros de Saude,DROGA RAIA F77,71.46
12-Apr-17,20203,Cartao Itau VISA,40404,Outros de Saude,QUALITY NUTRITION,26.7
12-Apr-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -12/04,20
13-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,8.24
13-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,9.99
13-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,1.99
13-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,6.24
13-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,29
14-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,43.98
14-Apr-17,20203,Cartao Itau VISA,40701,Translado,BR MANIA,92.4
14-Apr-17,20203,Cartao Itau VISA,40201,Supermercado,LOJA 2071 - PA RIVIERA,81.71
14-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,MAKIS PLACE,25.19
14-Apr-17,20203,Cartao Itau VISA,40701,Translado,MAXICAR,70
16-Apr-17,20203,Cartao Itau VISA,40504,Balada,NA PRAIA BAR,122
17-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,33.6
17-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,27.9
17-Apr-17,20203,Cartao Itau VISA,40206,Cafes,CAFE NOVA ITAIM,9
17-Apr-17,10103,Conta Corrente Itau,10504,Outros Artigos,DOC INT 687262,500
17-Apr-17,10103,Conta Corrente Itau,20201,Nubank,INT PAG TIT BANCO 422,874.43
17-Apr-17,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.02
17-Apr-17,20203,Cartao Itau VISA,40702,Taxas Bancarias,SEG CARTAO PROTEGIDO,5.26
18-Apr-17,10103,Conta Corrente Itau,10101,Carteira,CXE 000315 SAQUE,350
18-Apr-17,20203,Cartao Itau VISA,40201,Supermercado,MINUTO PAO DE ACUCAR L,109
18-Apr-17,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.01
18-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,29.25
19-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,23.76
19-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,27.9
19-Apr-17,10103,Conta Corrente Itau,40305,Multas,PAGTO AUTORIZADO CONTAS,1216.81
19-Apr-17,10103,Conta Corrente Itau,40304,IPVA e Outros,PAGTO AUTORIZADO CONTAS,339.7
19-Apr-17,10103,Conta Corrente Itau,40304,IPVA e Outros,PAGTO AUTORIZADO CONTAS,2128.50
19-Apr-17,20202,Cartao Itau Master,40404,Outros de Saude,PAYPAL*GROWTHSUPPL,44.52
19-Apr-17,30301,Rendimento de Poupanca e Aplicacao,10103,Conta Corrente Itau,REND PAGO APLIC AUT MAIS,0.04
19-Apr-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -19/04,20
20-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,AMARAL RESTAURANTE,23.5
20-Apr-17,10103,Conta Corrente Itau,40705,Outras Despesas,DOC INT 071994 CERTIDAO,184.7
20-Apr-17,20203,Cartao Itau VISA,40701,Translado,MAXICAR,181
20-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,29
21-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,7.92
21-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,7.26
21-Apr-17,20203,Cartao Itau VISA,40205,Almocos e Jantares,BAR DO CICERO,65
21-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,BAR E REST ALFA LTDA,27
21-Apr-17,20203,Cartao Itau VISA,40502,Bares & Bebidas,FRANCISCO MOREIRA,84
21-Apr-17,20201,Nubank,40308,Taxi & Uber,,11.12
21-Apr-17,20201,Nubank,40308,Taxi & Uber,,8.22
21-Apr-17,20201,Nubank,40308,Taxi & Uber,,10.55
21-Apr-17,20201,Nubank,40308,Taxi & Uber,,9.85
22-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,10.23
22-Apr-17,20203,Cartao Itau VISA,40705,Outras Despesas,DIX ADMINISTRACAO,10
22-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,NATURAL LEME LANCHONET,30
22-Apr-17,20203,Cartao Itau VISA,40308,Taxi & Uber,PAGSEGUROUOL*SarreufaT,12
22-Apr-17,20203,Cartao Itau VISA,40205,Almocos e Jantares,RESTAURANTE CERVATES,56.25
22-Apr-17,10101,Carteira,40404,Outros de Saude,Terapia,1191.00
23-Apr-17,20203,Cartao Itau VISA,40502,Bares & Bebidas,BAR DO BACANA,80.52
23-Apr-17,20203,Cartao Itau VISA,40306,Estacionamento,ESTAPAR RB1,21
23-Apr-17,20203,Cartao Itau VISA,40306,Estacionamento,INSTITUTO DE DESENVOLV,20
23-Apr-17,20203,Cartao Itau VISA,40503,Conveniencia,POSTO RUI BARBOSA,15.3
23-Apr-17,20203,Cartao Itau VISA,40502,Bares & Bebidas,TETO SOLAR,30
24-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,A NOSSA PADARIA,13.7
24-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CONEXAO ARTE,44
24-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,LEME,6.2
24-Apr-17,10103,Conta Corrente Itau,40701,Translado,RSHOP-POSTO PRAIA-21/04,50
25-Apr-17,20202,Cartao Itau Master,40702,Taxas Bancarias,ANUIDADE DIFERENCI08/08,31.5
25-Apr-17,20203,Cartao Itau VISA,40502,Bares & Bebidas,BAR JOBI,126
25-Apr-17,20203,Cartao Itau VISA,40701,Translado,POSTO DE GASOLINA PEQU,52.5
25-Apr-17,20202,Cartao Itau Master,40301,Combustivel & Oleo,POSTO DE GASOLINA PEQU,210
25-Apr-17,20203,Cartao Itau VISA,40701,Translado,POSTO PETROBRAS,20
25-Apr-17,10103,Conta Corrente Itau,10101,Carteira,SAQUE 24H 07989197,100
25-Apr-17,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,5.66
25-Apr-17,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1000.00
26-Apr-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,8.52
26-Apr-17,20202,Cartao Itau Master,40701,Juros,AVALEMERGCREDITO,18.9
26-Apr-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -26/04,20
26-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE MANDARINE,49.73
27-Apr-17,10103,Conta Corrente Itau,10101,Carteira,CXE 001123 SAQUE,340
27-Apr-17,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,13.7
27-Apr-17,30901,Outras Receitas,10103,Conta Corrente Itau,SISPAG SUL AMER CIA SEG,35.54
27-Apr-17,10103,Conta Corrente Itau,40705,Outras de Viagens,TBI 963900941-5 tokpag,150
27-Apr-17,20203,Cartao Itau VISA,40702,Taxas Bancarias,ANUIDADE DIFERENCI03/08,60
27-Apr-17,20203,Cartao Itau VISA,40301,Combustivel & Oleo,AUTO POSTO PASIL,50
27-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,30
27-Apr-17,20203,Cartao Itau VISA,40705,Outras Despesas,ESCOLA DA CIDADANIA I,79.69
28-Apr-17,20202,Cartao Itau Master,40708,Nao Classificado,ANDER MAIA,60
28-Apr-17,10103,Conta Corrente Itau,10101,Carteira,CXE 000513 SAQUE,300
28-Apr-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -28/04,20
28-Apr-17,20203,Cartao Itau VISA,10504,Outros Artigos,MADE IN BRAZIL,106
28-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,29
29-Apr-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE VIOLETA,15.7
29-Apr-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,JVS CASA DE CHA E PAES,34.9
29-Apr-17,20203,Cartao Itau VISA,40301,Combustivel & Oleo,PESADA,50
30-Apr-17,20202,Cartao Itau Master,40203,Delivery,IFoodBR,52.8
30-Apr-17,20203,Cartao Itau VISA,40503,Conveniencia,BANCA EUROPA,35.8
1-May-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,1.24
1-May-17,10101,Carteira,40404,Outros de Saude,Terapia,1270.00
1-May-17,20101,Condominio A Pagar,40102,Condominio e Agua,,1621.28
1-May-17,30200,Presentes da Familia,10402,Previdencia Privada,,430
1-May-17,10103,Conta Corrente Itau,40701,Juros,Nubank,150.57
1-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,JUVANETE DO AMPARO SAN,15
2-May-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,3.57
2-May-17,10103,Conta Corrente Itau,10101,Carteira,CXE 002725 SAQUE,300
2-May-17,10103,Conta Corrente Itau,20104,Outras Contas A Pagar,INT NET SERV COMUNICAC 0,267.39
2-May-17,10103,Conta Corrente Itau,40703,Impostos Financeiros,IOF,6.33
2-May-17,20201,Nubank,40308,Taxi & Uber,,20.07
2-May-17,20201,Nubank,40308,Taxi & Uber,,21.81
2-May-17,20203,Cartao Itau VISA,40401,Farmacia,DROGARIA ONOFRE,22.62
2-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PADARIA A TRIGUEIRA,40.5
3-May-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -03/05,20
3-May-17,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 04/17,48
3-May-17,20201,Nubank,40308,Taxi & Uber,,13.56
3-May-17,20203,Cartao Itau VISA,40404,Outros de Saude,VENTICINQUE ODONTOLOGI,20
3-May-17,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,17
3-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,MADUREIRA,48.79
4-May-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,AMAZONCOMBR,47.14
4-May-17,10103,Conta Corrente Itau,10101,Carteira,CXE 001651 SAQUE,500
5-May-17,10103,Conta Corrente Itau,40307,Pedagio,DEB AUTOR SEM PARAR,170.61
5-May-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -05/05,20
5-May-17,30102,Beneficios,10103,Conta Corrente Itau,SISPAG INSEED INV LTDA,700
6-May-17,20203,Cartao Itau VISA,10504,Outros Artigos,Ninja Som 2/3,576
6-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PANIF LA PLAZA 26.70,26.7
6-May-17,20203,Cartao Itau VISA,10504,Outros Artigos,NINJA SOM 20.00,20
7-May-17,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,EBANX SPOTIFY,26.9
7-May-17,20202,Cartao Itau Master,40301,Combustivel & Oleo,SHELL,153
8-May-17,10103,Conta Corrente Itau,20202,Cartao Itau Master,ITAUCARD MC 6304-2309,2667.14
8-May-17,10103,Conta Corrente Itau,10601,Partes Relacionadas,RSHOP-17 REGISTRO-06/05,223.82
8-May-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -08/05,20
8-May-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-POP PARK -06/05,52
8-May-17,10103,Conta Corrente Itau,10406,Conta Poupanca,TBI 168531976-4/500,200
8-May-17,10103,Conta Corrente Itau,10406,Conta Poupanca,TBI 168531976-4/500,200
8-May-17,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
8-May-17,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2900.00
8-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL 30.00,30
8-May-17,20203,Cartao Itau VISA,40503,Conveniencia,BANCA DE JORNAIS E REV 23.00,23
8-May-17,20203,Cartao Itau VISA,40206,Cafes,CAFE NOVA ITAIM 9.00,9
9-May-17,10103,Conta Corrente Itau,10101,Carteira,CXE 001388 SAQUE,320
9-May-17,10103,Conta Corrente Itau,10601,Partes Relacionadas,TBI 376502426-4 C/C,331.67
9-May-17,10103,Conta Corrente Itau,20203,Cartao Itau Visa,ITAUCARD VISA 1602-3056,3095.33
9-May-17,20203,Cartao Itau VISA,40302,Servicos. Mecanica & Lavagem,Mercado Car 2/2,85.55
9-May-17,20201,Nubank,40308,Taxi & Uber,,17.39
9-May-17,20201,Nubank,40308,Taxi & Uber,,12.68
9-May-17,20201,Nubank,40308,Taxi & Uber,,18.08
9-May-17,20201,Nubank,40308,Taxi & Uber,,14.44
9-May-17,20203,Cartao Itau VISA,40302,Servicos. Mecanica & Lavagem,MERCADOCAR 01/02 85.55,86
9-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL 30.00,30
9-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PASKEL LANCHES 14.00,14
10-May-17,20203,Cartao Itau VISA,40301,Combustivel & Oleo,BIG TIGRAO 83.56,83.56
10-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,EMPORIO PAX 52.53,52.53
10-May-17,20203,Cartao Itau VISA,40301,Combustivel & Oleo,MAXICAR 70.99,70.99
10-May-17,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA 14.00,14
11-May-17,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1500.00
11-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CAFE SEVERINO 53.53,53.53
12-May-17,10103,Conta Corrente Itau,40107,Vaga de Garagem,TBI 938510302-4 C/C,400
12-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,MANIFESTO BCA 57.00,57
12-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CAFE SEVERINO LTDA 63.04,63.04
12-May-17,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,GALETO MANIA 29.00,29
13-May-17,20203,Cartao Itau VISA,40502,Bares & Bebidas,Gente Bem 155.50,155.5
13-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,LEME LIGHT 38.00,38
14-May-17,20202,Cartao Itau Master,40301,Combustivel & Oleo,POSTO BIG DUTRA,130.01
14-May-17,20202,Cartao Itau Master,40504,Balada,SITE INGRESSORAPIDOCO,55
14-May-17,20203,Cartao Itau VISA,40503,Conveniencia,POSTO DE GASOLINA PEQU 15.90,15.9
14-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,A NOSSA PADARIA 7.50,7.5
14-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,POSTO GALENA LAGOA 33.00,33
15-May-17,10103,Conta Corrente Itau,10101,Carteira,CXE 001453 SAQUE,200
15-May-17,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-MAC PARK -15/05,15
15-May-17,20203,Cartao Itau VISA,40701,Translado,Avianca 2/3,182.36
15-May-17,20203,Cartao Itau VISA,40701,Translado,AVIANCAAGENCIAS*UN01/03 182.38,182.38
15-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,LUAR DA FRANCA 31.65,31.65
15-May-17,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,JVS CASA DE CHA E PAES 18.70,18.7
16-May-17,10103,Conta Corrente Itau,40701,Juros,ADIANTDEPOSITANTE 09/05,57.95
