Data Caixa;CodO;Credito;CodD;Debito;Extrato; Valor 
26-Apr-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;8.52
1-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;1.24
2-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;3.57
4-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;47.14
7-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;EBANX SPOTIFY;26.9
18-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR   ;3.08
21-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;31.06
21-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;11.21
22-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;18.9
22-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;3.08
22-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;1.99
22-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;3.11
22-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;9.64
27-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;23.66
27-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;27.9
27-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;18.9
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;37.9
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;29.69
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;37.44
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;38.1
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;35.49
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;14.9
28-May-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;1.99
7-Jun-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Ebanx Spotify;26.9
16-Jun-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;2.96
16-Jun-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;2.99
16-Jun-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon;2.96
28-Jun-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;21.2
9-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;EBANX SPOTIFY;26.9
11-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZONCOMBR;32.98
12-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services_Kindle;33.07
12-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services_Kindle;43
14-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;ARGUMENTO RIO;48
16-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services_Kindle;13.64
17-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services_Kindle;9.5
20-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazoncom;334.91
29-Jul-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services-Kindle;3.25
4-Aug-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazoncom;398.88
7-Aug-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;EBANX SPOTIFY;26.9
6-Sep-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services-Kindle;43.4
6-Sep-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services-Kindle;49.2
7-Sep-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;Amazon Services-Kindle;3.28
7-Sep-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;EBANX-SPOTIFY;26.9
23-Sep-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;AMAZON SERVICES-KINDLE;2.1
7-Oct-17;20202;Cartao Itau Master;40506;Livros. Revistas & Jornais;EBANX-SPOTIFY;26.9
10-May-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;BANCA VIRTUAL;45.65
18-Jun-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;ASSINATURAS ABRIL 01/06;38
18-Jun-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;ASSINATURAS ABRIL 02/06;38
18-Jun-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;ASSINATURAS ABRIL 03/06;38
18-Jun-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;ASSINATURAS ABRIL 04/06;38
18-Jun-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;ASSINATURAS ABRIL 05/06;38
18-Oct-16;20203;Cartao Itau VISA;40506;Livros. Revistas & Jornais;ASSINATURAS ABRIL 06/06;38
3-Nov-15;10103;Conta Corrente Itau;40506;Livros. Revistas & Jornais;RSHOP-BANCA JORNA-31/10;12.9
5-Nov-15;10103;Conta Corrente Itau;40506;Livros. Revistas & Jornais;RSHOP-BANCA DE JO-05/11;12.9
2-Dec-15;10103;Conta Corrente Itau;40506;Livros. Revistas & Jornais;RSHOP-BANCA PEDRO-02/12;12.9
7-Dec-15;10103;Conta Corrente Itau;40506;Livros. Revistas & Jornais;RSHOP-BANCA PEDRO-07/12;12.9
18-Apr-16;10103;Conta Corrente Itau;40506;Livros. Revistas & Jornais;RSHOP-SARAIVA IBI-18/04;13.9
16-Dec-15;20201;Nubank;40506;Livros. Revistas & Jornais;Banca Pedroso Alvarenga;12.9
25-Dec-15;20201;Nubank;40506;Livros. Revistas & Jornais;Banca Pedroso Alvarenga;12.9
7-Oct-16;20202;Cartao Itau Master;40105;Manutencao da Casa;TINTAS PAMPLONA;22.5
12-Aug-16;20203;Cartao Itau VISA;40105;Manutencao da Casa;LEROY MERLIN MORUMBI;184.73
19-Nov-16;20203;Cartao Itau VISA;40105;Manutencao da Casa;LEROY MERLIN MORUMBI;63.05
15-Sep-16;10103;Conta Corrente Itau;40105;Manutencao da Casa;TBI 073546253-3 C/C;310
18-Nov-16;10103;Conta Corrente Itau;40105;Manutencao da Casa;TBI 073546253-3REFORMAS;750
22-Dec-16;10103;Conta Corrente Itau;40105;Manutencao da Casa;TBI 073546253-3REFORMA;750
8-Feb-17;10103;Conta Corrente Itau;40105;Manutencao da Casa;INT TED 857975 FABIANA;643
12-Apr-17;10103;Conta Corrente Itau;40105;Manutencao da Casa;DOC INT 249185 LIPE EMP;698
1-Jun-17;10103;Conta Corrente Itau;40105;Manutencao da Casa;INT TED 431677;520
21-May-16;20203;Cartao Itau VISA;10502;Moveis;TOK E STOK PIN;65.36
1-Dec-15;10302;Credito com Familiares;10502;Moveis;CartÜo de Cr_dito BB Black;1300.00
26-Jan-16;20201;Nubank;10502;Moveis;Leroy Merlin;85.74
26-Jan-16;20201;Nubank;10502;Moveis;Tok Stock;94.7
26-Feb-16;20201;Nubank;10502;Moveis;Tok Stok 2/2;94.7
17-Apr-16;20203;Cartao Itau VISA;40305;Multas;27/04 MULTA POR ATRASO 46.76;46.76
22-Jul-15;10103;Conta Corrente Itau;40305;Multas;RSHOP-DETRAN EMB -22/07;85.12
22-Jul-15;10103;Conta Corrente Itau;40305;Multas;RSHOP-DETRAN EMB -22/07;85.12
22-Jul-15;10103;Conta Corrente Itau;40305;Multas;RSHOP-DETRAN EMB -22/07;127.69
22-Jul-15;10103;Conta Corrente Itau;40305;Multas;RSHOP-DETRAN EMB -22/07;191.53
22-Jul-15;10103;Conta Corrente Itau;40305;Multas;RSHOP-DETRAN EMB -22/07;497.85
4-Feb-16;10103;Conta Corrente Itau;40305;Multas;INT SP-MULTA 0323185009;42.56
28-Mar-16;10103;Conta Corrente Itau;40305;Multas;CXE PAG TIT BANCO 237;85.1
12-May-16;10103;Conta Corrente Itau;40305;Multas;DOC INT 317916;360
12-Jul-16;10103;Conta Corrente Itau;40305;Multas;INT MULTA SP 33113400864;606.49
15-Jul-16;10103;Conta Corrente Itau;40305;Multas;RSHOP-POUPATEMPO -15/07;80.07
25-Oct-16;10103;Conta Corrente Itau;40305;Multas;DOC INT 462809;650
19-Apr-17;10103;Conta Corrente Itau;40305;Multas;PAGTO AUTORIZADO CONTAS;1216.81
4-Oct-15;20202;Cartao Itau Master;40708;Nao Classificado;Monchu;120
26-Aug-16;20202;Cartao Itau Master;40708;Nao Classificado;SP4;104
7-Sep-16;20202;Cartao Itau Master;40708;Nao Classificado;A BERNEGOZZI TRATAMENT;90
22-Sep-16;20202;Cartao Itau Master;40708;Nao Classificado;ALEXANDRIA COMERCIO;95.76
10-Oct-16;20202;Cartao Itau Master;40708;Nao Classificado;ADM PAMPLONA;77
20-Oct-16;20202;Cartao Itau Master;40708;Nao Classificado;LOJA 530;185.73
4-Jan-17;20202;Cartao Itau Master;40708;Nao Classificado;VILLA BAHIA 92.50;92.5
8-Mar-17;20202;Cartao Itau Master;40708;Nao Classificado;ALEXANDRIA COMERCIO;98.16
31-Mar-17;20202;Cartao Itau Master;40708;Nao Classificado;URUCUM;14
28-Apr-17;20202;Cartao Itau Master;40708;Nao Classificado;ANDER MAIA;60
11-Mar-16;20203;Cartao Itau VISA;40708;Nao Classificado;11/03 DPM DE CASTILHO 20.00;20
11-Mar-16;20203;Cartao Itau VISA;40708;Nao Classificado;11/03 MARCIO BARBOSA CALDAS 40.00;40
11-Mar-16;20203;Cartao Itau VISA;40708;Nao Classificado;11/03 ZE GORDO 39.00;39
17-Mar-16;20203;Cartao Itau VISA;40708;Nao Classificado;17/03 M J S 28.00;28
20-Mar-16;20203;Cartao Itau VISA;40708;Nao Classificado;20/03 FABIO VEGA SILVA 25.70;25.7
16-Apr-16;20203;Cartao Itau VISA;40708;Nao Classificado;16/04 ALAMEDA OLGA 30.00;30
29-Apr-16;20203;Cartao Itau VISA;40708;Nao Classificado;ALIMENTARIA;63.03
5-Jun-16;20203;Cartao Itau VISA;40708;Nao Classificado;GEPAUL;19.5
20-Jun-16;20203;Cartao Itau VISA;40708;Nao Classificado;CHIPTECH;50
1-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;COMBINATO MODAS;22.2
15-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;CHIPTECH;15
15-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;CHIPTECH;60
15-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;DILSON NASCIMENTO CAMP;40
15-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;THIAGO SAES PAPA;45
17-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;BOUTIQUE IGUATEMI;81
26-Oct-16;20203;Cartao Itau VISA;40708;Nao Classificado;FERNANDO LUIZ PADOVANI;17.4
19-Nov-16;20203;Cartao Itau VISA;40708;Nao Classificado;A BERNEGOZZI TRATAMENT;55
19-Nov-16;20203;Cartao Itau VISA;40708;Nao Classificado;A BERNEGOZZI TRATAMENT;5
24-Apr-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ANTONIO M M-24/04;18
28-Apr-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CCH ALIMENT-28/04;13
13-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MERS NEGO-13/05;100
13-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MERS NEGO-14/05;100
15-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-UNIVERSIDAD-15/05;53.5
19-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FRANKLIN PE-19/05;30.9
22-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-D ESTILO RE-22/05;14.25
22-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-JJ GOURMET -22/05;17.48
25-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BAR GARAGE -25/05;16
25-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-RML- PARK -25/05;20
29-May-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-DUQUE BANDE-29/05;17.05
1-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CAFE E BAR -30/05;35.75
1-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-JOAO DE ARA-30/05;20
1-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-JOAO PAULO -30/05;53
3-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FEIJAO DO N-03/06;14
5-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESPACO METR-04/06;14
8-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CENTRAL DE -07/06;62.5
8-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-DONA BELLA -06/06;28
8-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-RODOSNACK A-08/06;25.3
9-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CANECO 85 -09/06;6
9-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CANECO 85 -09/06;12
15-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-INACIO J VE-13/06;14
18-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ANUBIS SERV-18/06;12
22-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CASA GRANDE-21/06;13.75
22-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-VICA RACA D-21/06;34
29-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CHURRA E LA-28/06;16.5
30-Jun-15;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 237;51.74
3-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CONFEITARIA-03/07;19
10-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FA LJ ROS -09/07;21.7
13-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FA LJ APA -12/07;20.15
13-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ROCAL PROD -12/07;12
13-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ROCAL PROD -12/07;31.25
15-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FORTUNE PAR-15/07;21
20-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BAR E LANCH-20/07;16
21-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BOMBONIERE -21/07;19.5
23-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ALEXANDRE T-23/07;37.95
28-Jul-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-RODOSNASCK -28/07;25.61
3-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-NHOC NHOC F-01/08;12
10-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BFF -08/08;40
10-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BFF -08/08;40
11-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CENTRO AUTO-11/08;35.5
14-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-PAGSEGUROUO-14/08;37.7
17-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-EMPORIO ARA-15/08;19.5
17-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESTRELAS DA-16/08;35
17-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MILA SANTOS-16/08;20
17-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MILA SANTOS-16/08;30
17-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MILA SANTOS-16/08;36
17-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-NOVO GIRASS-17/08;12.9
24-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-NOVO BROOKL-22/08;14.5
26-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;TBI 075457016-6 tokpag;10
28-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESPACO METR-28/08;16
28-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESPACO METR-28/08;16
28-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FEIJAO DO N-29/08;16
31-Aug-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESPACO METR-29/08;16
1-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ANDERSON JO-01/09;28.5
1-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CLAUDEMIR D-01/09;34.5
4-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-SEBASTIAO T-04/09;16.5
14-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-A GRUTA BAR-13/09;3
15-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CITY DAS BA-15/09;35
15-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-UNIVERSIDAD-15/09;54.78
23-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-RRM EST E G-23/09;35
28-Sep-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-M V COMERCI-28/09;31.5
2-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BOMBONIERE -02/10;34
2-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CASA DE C A-02/10;16
5-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MIXMANIA -03/10;20
5-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MIXMANIA -03/10;32
8-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ANDERSON AN-08/10;20.1
8-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-IVANILDO JO-08/10;12.9
8-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-PAULISTA NA-08/10;20.54
13-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MARSEILLE R-12/10;88.44
19-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CAFE NOVA I-19/10;13.5
23-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESPACO DE C-23/10;7
26-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BAR E LANCH-24/10;12
27-Oct-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MARCOS ANTO-27/10;20.1
3-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CAFE NOVA I-03/11;4.5
3-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CAFETERIA S-01/11;20
9-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -08/11;45
9-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -08/11;45
9-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -08/11;54
9-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-SETOR ELETR-07/11;115
11-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-LANCH REST -11/11;75.25
13-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-DANIELA APA-14/11;34
13-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-PagForte -13/11;50
13-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-PagForte -13/11;50
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-FARIA LIMA -14/11;27.75
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -15/11;18
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -15/11;27
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -15/11;30
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -15/11;30
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -15/11;36
16-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-MONCHU -15/11;54
23-Nov-15;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-AGNALDO ROD-20/11;12.9
10-Dec-15;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 237;27.7
14-Jan-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ESPACO METR-14/01;18
18-Jan-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-LUAN TEIXEI-17/01;50
18-Jan-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-SKY BLUE CO-16/01;15.25
19-Jan-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-ED COM TO-19/01;30
21-Jan-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-STAR 041 BE-21/01;16.4
21-Jan-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-VERDE E GRI-21/01;34.5
1-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CHIPTECH -30/01;60
1-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-CHIPTECH -30/01;60
15-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BML -15/02;25
23-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BML -23/02;15
25-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-BML -25/02;20
26-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-GENILDO RIB-26/02;10.1
29-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-SEBASTIAO V-27/02;20.1
29-Feb-16;10103;Conta Corrente Itau;40708;Nao Classificado;TBI 375500633-9 tokpag;490
7-Mar-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-A BERNEGOZZ-05/03;4
7-Mar-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-A BERNEGOZZ-05/03;12
8-Mar-16;10103;Conta Corrente Itau;40708;Nao Classificado;TBI 821710021-6 C/C;100
23-Mar-16;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 001;257.25
30-Mar-16;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 237;281.12
23-Jun-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-PROFISSIONA-23/06;50
3-Nov-16;10103;Conta Corrente Itau;40708;Nao Classificado;RSHOP-VIA MAIS PA-03/11;10
24-Feb-17;10103;Conta Corrente Itau;40708;Nao Classificado;;20
24-Feb-17;10103;Conta Corrente Itau;40708;Nao Classificado;;38
19-Jul-17;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT 176000727367;121.7
19-Jul-17;10103;Conta Corrente Itau;40708;Nao Classificado;TBI 299903711-8 C/C;31
24-Jul-17;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT 176000729157;137.4
28-Jul-17;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 237;52.76
11-Aug-17;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 237;159.45
2-Oct-17;10103;Conta Corrente Itau;40708;Nao Classificado;INT PAG TIT BANCO 237;52.84
1-Dec-15;20201;Nubank;40708;Nao Classificado;Antonio Viana de Mesquita;40
8-Dec-15;20201;Nubank;40708;Nao Classificado;Seu Padreco C Lancho;130
15-Dec-15;20201;Nubank;40708;Nao Classificado;Ingressos;54
15-Dec-15;20201;Nubank;40708;Nao Classificado;Monchu;18
15-Dec-15;20201;Nubank;40708;Nao Classificado;Monchu;40
15-Dec-15;20201;Nubank;40708;Nao Classificado;Monchu;45
18-Dec-15;20201;Nubank;40708;Nao Classificado;Don Mariano;38.83
22-Dec-15;20201;Nubank;40708;Nao Classificado;Comprebem V Moraes;45.51
22-Dec-15;20201;Nubank;40708;Nao Classificado;Monchu;5
22-Dec-15;20201;Nubank;40708;Nao Classificado;Monchu;29
22-Dec-15;20201;Nubank;40708;Nao Classificado;Monchu;35
29-Dec-15;20201;Nubank;40708;Nao Classificado;Cafeteria Santa Fe;37.29
26-Jan-16;20201;Nubank;40708;Nao Classificado;Espaco de Cultura;65
2-Feb-16;20201;Nubank;40708;Nao Classificado;Am Pm Conveniencia;39
2-Feb-16;20201;Nubank;40708;Nao Classificado;Jfp Eventos;51
5-Feb-16;20201;Nubank;40708;Nao Classificado;Mantova;91.89
11-Feb-16;20201;Nubank;40708;Nao Classificado;Assoc Br Pres Ferrovia;16
11-Feb-16;20201;Nubank;40708;Nao Classificado;Assoc Br Pres Ferrovia;40
11-Feb-16;20201;Nubank;40708;Nao Classificado;Panda;70
16-Feb-16;20201;Nubank;40708;Nao Classificado;Onze Lanches;102.12
12-Apr-16;20201;Nubank;40708;Nao Classificado;Emilio Antonio de Oliveira;38.9
12-Apr-16;20201;Nubank;40708;Nao Classificado;Hill;386
26-Apr-16;20201;Nubank;40708;Nao Classificado;A Bernegozzi Tratamento;32
26-Apr-16;20201;Nubank;40708;Nao Classificado;Ingressos;8
10-May-16;20201;Nubank;40708;Nao Classificado;;79
15-Dec-15;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;1470.31
11-Jan-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;1200.00
2-Feb-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;600
10-Feb-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;1000.00
11-Mar-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;750
14-Mar-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;425.79
23-Mar-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;840.92
2-May-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 033;686.84
8-Jun-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 422;552.19
6-Jul-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT 422;345.59
7-Oct-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 422;584.4
30-Nov-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 422;800
1-Dec-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 422;240
19-Dec-16;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 422;300
16-Jan-17;10103;Conta Corrente Itau;20201;Nubank;INT PAG TIT BANCO 422;350
